object_id,time,streamflow,oxygen_isotope_streamflow,precipitation,oxygen_isotope_precipitation,relative_humidity,temperature
Alp,2017-05-08 00:00,12,-11.91,8.79,-6.45,95.659722222,3.7
Alp,2017-05-09 00:00,7.91,-12.01,0.74,-7.42,92.243055556,2.16
Alp,2017-05-10 00:00,4.81,-11.84,0,-8.39,56.163194444,9.76
Alp,2017-05-11 00:00,3.38,-11.76,0,-9.36,53.7375,11.6
Alp,2017-05-12 00:00,4.69,-11.59,14.52,-10.33,84.9,9.17
Alp,2017-05-13 00:00,6.14,-11.53,13.64,-9.69,80.977777778,10.4
Alp,2017-05-14 00:00,6.57,-11.5,8.79,-8.44,88.6875,8.99
Alp,2017-05-15 00:00,4.34,-11.48,0.15,-9.17,71.065277778,10.2
Alp,2017-05-16 00:00,2.74,-11.6,0,-9.9,60.732638889,13.1
Alp,2017-05-17 00:00,2.27,-11.49,0,-10.63,53.884027778,16.1
Alp,2017-05-18 00:00,2.01,-11.6,0.05,-11.36,60.41875,15.3
Alp,2017-05-19 00:00,3.24,-11.67,13.1,-12.09,96.036805556,4.45
Alp,2017-05-20 00:00,2.39,-11.89,0.58,-11.322,91.4625,4.88
Alp,2017-05-21 00:00,1.84,-11.7,0,-10.554,77.299305556,8.83
Alp,2017-05-22 00:00,1.59,-11.58,0,-9.786,60.838888889,14
Alp,2017-05-23 00:00,1.43,-11.62,1.29,-9.018,68.890277778,14.6
Alp,2017-05-24 00:00,1.39,-11.49,0,-8.25,78.702777778,12.7
Alp,2017-05-25 00:00,1.29,-11.37,0,-7.482,70.868055556,11.8
Alp,2017-05-26 00:00,1.22,-11.27,0,-6.714,67.798611111,14.5
Alp,2017-05-27 00:00,1.17,-11.24,0,-5.946,57.982638889,17.4
Alp,2017-05-28 00:00,1.13,-11.27,0,-5.178,53.481944444,18.4
Alp,2017-05-29 00:00,1.11,-11.1,0.78,-4.41,61.560416667,18.1
Alp,2017-05-30 00:00,1.35,-10.93,9.1,-2.55,74.507638889,16.2
Alp,2017-05-31 00:00,1.29,,3.88,-3.01666666666667,90.557638889,14.6
Alp,2017-06-01 00:00,3.49,,8.94,-3.48333333333333,90.6625,13.2
Alp,2017-06-02 00:00,3.56,,10.49,-3.95,85.208333333,13.5
Alp,2017-06-03 00:00,1.92,,10.56,-7.96,79.255555556,15.3
Alp,2017-06-04 00:00,7.43,,15.35,-11.7,91.080555556,10.6
Alp,2017-06-05 00:00,2.45,,2.15,-9.685,96.534722222,9.89
Alp,2017-06-06 00:00,3.76,,16.37,-7.67,80.465972222,8.16
Alp,2017-06-07 00:00,3.56,,0.02,-7.61666666666667,75.393055556,6.2
Alp,2017-06-08 00:00,1.78,,0,-7.56333333333333,50.580555556,13.6
Alp,2017-06-09 00:00,1.37,,0.99,-7.51,68.125,14.4
Alp,2017-06-10 00:00,1.19,,0,-7.45666666666667,77.070833333,14.7
Alp,2017-06-11 00:00,1.07,,0,-7.40333333333333,62.818055556,20.1
Alp,2017-06-12 00:00,1,,0,-7.35,77.920138889,17.6
Alp,2017-06-13 00:00,0.95,-11.29,0,-7.29666666666667,78.438888889,17.8
Alp,2017-06-14 00:00,0.91,-11.3,0.08,-7.24333333333333,80.130555556,17
Alp,2017-06-15 00:00,5.08,-11.09,41.11,-7.19,81.211805556,17.6
Alp,2017-06-16 00:00,5.5,-10.72,0.14,-6.61375,76.867361111,13.6
Alp,2017-06-17 00:00,1.71,-10.42,0,-6.0375,74.084722222,12.6
Alp,2017-06-18 00:00,1.23,-10.59,0,-5.46125,76.888888889,15.1
Alp,2017-06-19 00:00,1.06,-10.76,0,-4.885,70.443055556,19.3
Alp,2017-06-20 00:00,0.95,-10.79,0,-4.30875,62.954166667,20.4
Alp,2017-06-21 00:00,0.89,-10.83,0.08,-3.7325,69.031944444,20.2
Alp,2017-06-22 00:00,0.83,-10.88,0.01,-3.15625,54.148611111,22.7
Alp,2017-06-23 00:00,0.85,-10.74,1.43,-2.58,68.584027778,21.2
Alp,2017-06-24 00:00,0.78,-10.67,3.99,-2.51,91.174305556,16
Alp,2017-06-25 00:00,1.34,-10.41,8.37,-4.42,85.093055556,13.7
Alp,2017-06-26 00:00,1.22,-10.09,12.41,-5.67,75.314583333,16.8
Alp,2017-06-27 00:00,1.35,-9.77,16.24,-6.91,77.869444444,16.3
Alp,2017-06-28 00:00,11.4,-9.36,28.84,-10.22,90.500694444,12.1
Alp,2017-06-29 00:00,11.01,-9.81,21.64,-10.56,90.529166667,9.36
Alp,2017-06-30 00:00,8.61,-10.44,17.01,-9.35,88.159027778,9.56
Alp,2017-07-01 00:00,5.91,-10.42,5.42,-9.96,86.759722222,9.77
Alp,2017-07-02 00:00,6.93,-10.6,10.01,-8.13,95.452083333,9.92
Alp,2017-07-03 00:00,4.17,-10.64,0.81,1.66,85.105555556,12.2
Alp,2017-07-04 00:00,2.27,-10.97,0,0.692,73.939583333,15.6
Alp,2017-07-05 00:00,1.73,-10.93,0,-0.276,59.24375,18.8
Alp,2017-07-06 00:00,1.39,-11.08,0,-1.244,50.292361111,20.3
Alp,2017-07-07 00:00,1.23,-11.1,0.02,-2.212,53.350694444,20.8
Alp,2017-07-08 00:00,1.18,-11.04,6.01,-3.18,65.958333333,19.4
Alp,2017-07-09 00:00,1.58,-10.47,7.46,-1.94,88.598611111,16.1
Alp,2017-07-10 00:00,3.46,-10.24,18.31,-6.62,90.008333333,14.1
Alp,2017-07-11 00:00,3.16,-9.89,7.7,-5.93,88.591666667,13.9
Alp,2017-07-12 00:00,1.9,-10.1,1.51,-2.73,79.281944444,15.8
Alp,2017-07-13 00:00,1.3,-10.5,1.71,-5.39,84.227083333,13.9
Alp,2017-07-14 00:00,2.25,-10.43,9.01,-6.19,83.869444444,12.5
Alp,2017-07-15 00:00,1.52,-10.18,0,-5.34,78.454861111,11
Alp,2017-07-16 00:00,1.11,-10.68,0,-4.49,71.936111111,13.8
Alp,2017-07-17 00:00,0.97,-10.84,0,-3.64,68.947916667,17
Alp,2017-07-18 00:00,0.93,-10.66,0.24,-2.79,63.788194444,17.8
Alp,2017-07-19 00:00,2.6,-10.5,20.74,-1.94,76.243055556,17.3
Alp,2017-07-20 00:00,2.21,-9.18,2.3,-2.59,86.402083333,15.1
Alp,2017-07-21 00:00,1.3,-9.93,1.64,-2.85,82.715277778,16.2
Alp,2017-07-22 00:00,1.14,-10.17,5.87,-4.97,78.08125,16.3
Alp,2017-07-23 00:00,1.12,-10.24,0.31,-4.91833333333333,92.192361111,12.9
Alp,2017-07-24 00:00,5.73,-10.29,29.59,-4.86666666666667,89.177083333,10.1
Alp,2017-07-25 00:00,13.66,-10.17,38.04,-4.815,89.190972222,8.65
Alp,2017-07-26 00:00,13.05,-10.31,5.63,-4.76333333333333,86.309027778,9.73
Alp,2017-07-27 00:00,3.9,-10.57,6.81,-4.71166666666667,82.896527778,13.8
Alp,2017-07-28 00:00,6.47,-10.7,7.19,-4.66,95.713194444,12.5
Alp,2017-07-29 00:00,2.78,-10.41,0.6,-4.60833333333333,76.160416667,17.2
Alp,2017-07-30 00:00,2.05,-10.74,2.61,-4.55666666666667,75.115277778,17.6
Alp,2017-07-31 00:00,1.71,-10.96,0.76,-4.505,53.729166667,20.6
Alp,2017-08-01 00:00,1.6,-11.03,5.91,-4.45333333333333,68.253472222,19.9
Alp,2017-08-02 00:00,1.47,-10.96,0,-4.40166666666667,65.443055556,20.8
Alp,2017-08-03 00:00,1.24,-11.02,0,-4.35,69.499305556,21.6
Alp,2017-08-04 00:00,1.16,-11.21,0,-4.29833333333333,85.153472222,18.4
Alp,2017-08-05 00:00,1.62,-11.35,10.75,-4.24666666666667,86.333333333,17.2
Alp,2017-08-06 00:00,2.03,-10.58,4.98,-4.195,96.58125,10.3
Alp,2017-08-07 00:00,1.44,-10.51,0.02,-4.14333333333333,76.085416667,14.7
Alp,2017-08-08 00:00,2.36,-10.73,16.82,-4.09166666666667,88.896527778,12.9
Alp,2017-08-09 00:00,3.01,-9.58,13.23,-4.04,93.754861111,11.6
Alp,2017-08-10 00:00,11.81,-9.22,23.59,-7.91,97.138888889,7.59
Alp,2017-08-11 00:00,10.7,-9.09,15.95,-7.39,95.479166667,7.28
Alp,2017-08-12 00:00,7.42,-9.37,4.26,-6.57,87.80625,10.4
Alp,2017-08-13 00:00,3.09,-9.81,0.02,-5.43666666666667,83.614583333,13.6
Alp,2017-08-14 00:00,2.17,-10.19,0.02,-4.30333333333333,73.91875,16.2
Alp,2017-08-15 00:00,1.82,-10.48,6.19,-3.17,75.325694444,17.2
Alp,2017-08-16 00:00,1.72,-10.42,0,-4.53666666666667,80.152777778,16.4
Alp,2017-08-17 00:00,1.46,-10.51,0,-5.90333333333333,82.0125,17.4
Alp,2017-08-18 00:00,7.58,-10.61,38.65,-7.27,79.988194444,17.4
Alp,2017-08-19 00:00,5.96,-9.77,0.62,-6.74333333333333,92.103472222,10.9
Alp,2017-08-20 00:00,2.45,-9.8,0,-6.21666666666667,78.842361111,9.89
Alp,2017-08-21 00:00,1.7,-10.31,0,-5.69,82.166666667,11.7
Alp,2017-08-22 00:00,1.34,-10.54,0,-5.16333333333333,78.115277778,15.2
Alp,2017-08-23 00:00,1.13,-10.53,0,-4.63666666666667,63.31875,18.6
Alp,2017-08-24 00:00,1.68,-10.5,12.48,-4.11,80.638194444,16.1
Alp,2017-08-25 00:00,1.37,-10,0.03,-3.33666666666667,69.032638889,18
Alp,2017-08-26 00:00,1.04,-10.08,0,-2.56333333333333,64.294444444,19.1
Alp,2017-08-27 00:00,1.02,-10.29,2.11,-1.79,65.005555556,17.9
Alp,2017-08-28 00:00,0.9,-10.31,0,-4.0275,68.476388889,17.6
Alp,2017-08-29 00:00,0.86,-10.67,0,-6.265,59.302777778,19.1
Alp,2017-08-30 00:00,0.85,-10.8,0.92,-8.5025,72.786805556,19.4
Alp,2017-08-31 00:00,11,-10.29,57.08,-10.74,96.905555556,11.2
Alp,2017-09-01 00:00,29.95,-10.04,54.14,-16.82,97.439583333,8.3
Alp,2017-09-02 00:00,23.95,-11.76,22.26,-13.88,94.144444444,5.84
Alp,2017-09-03 00:00,6.11,-11.42,0.02,-9.585,88.460416667,7.03
Alp,2017-09-04 00:00,3.72,-11.24,1.52,-5.29,78.025694444,10.9
Alp,2017-09-05 00:00,2.5,-11.24,0.12,-4.66,72.152777778,15.5
Alp,2017-09-06 00:00,2.15,-11.23,4.42,-4.03,88.626388889,11.5
Alp,2017-09-07 00:00,1.78,-11.19,0.02,-4.05,83.7375,9.4
Alp,2017-09-08 00:00,1.51,-11.18,0,-8.47,83.788194444,10.5
Alp,2017-09-09 00:00,4.91,-11.06,26.98,-12.89,91.925,7.32
Alp,2017-09-10 00:00,6,-11.72,1.85,-12.66,94.197222222,6.93
Alp,2017-09-11 00:00,2.37,-11.49,3.03,-3.93,83.872222222,7.9
Alp,2017-09-12 00:00,3.91,-11.36,8.69,-7.74,87.307638889,5.94
Alp,2017-09-13 00:00,2.21,-11.15,0.12,-7.635,57.795138889,14
Alp,2017-09-14 00:00,6.71,-11.1,18.51,-7.53,76.106944444,7.1
Alp,2017-09-15 00:00,2.95,-11.05,0,-6.68,81.678472222,5.49
Alp,2017-09-16 00:00,2.2,-10.96,5.77,-5.83,86.757638889,5.7
Alp,2017-09-17 00:00,2.74,-10.92,9.79,-11.86,90.910416667,5.34
Alp,2017-09-18 00:00,3.46,-11.07,1.46,-11.15,90.304861111,5.24
Alp,2017-09-19 00:00,2.67,-11.02,11.06,-10.44,91.55,4.24
Alp,2017-09-20 00:00,5.48,-10.91,3.59,-6.17,93.158333333,4.09
Alp,2017-09-21 00:00,2.4,-11.04,0,-5.996,74.197222222,7.77
Alp,2017-09-22 00:00,1.68,-10.81,0,-5.822,68.413194444,10.4
Alp,2017-09-23 00:00,1.4,-10.96,1.86,-5.648,82.325694444,10.7
Alp,2017-09-24 00:00,1.35,-10.84,0.02,-5.474,81.672222222,9.79
Alp,2017-09-25 00:00,1.49,-10.82,6.82,-5.3,79.640972222,9.88
Alp,2017-09-26 00:00,1.54,-10.78,2.25,-1.65,94.343055556,8.87
Alp,2017-09-27 00:00,1.32,-10.83,0.21,-2.53,86.820833333,11
Alp,2017-09-28 00:00,1.14,-10.91,0.02,-3.41,79.353472222,11.8
Alp,2017-09-29 00:00,1.07,-10.92,0.6,-4.29,78.246527778,12.6
Alp,2017-09-30 00:00,3.8,-10.92,21.6,-9.33,83.743055556,11.1
Alp,2017-10-01 00:00,3.65,-10.4,0.17,-8.35,97.055555556,7.1
Alp,2017-10-02 00:00,1.79,-10.87,6.4,-5.88,85.324305556,11.7
Alp,2017-10-03 00:00,11.86,-10.59,21.62,-9.58,95.538194444,8.17
Alp,2017-10-04 00:00,3.26,-10.48,0,-7.505,72.103472222,9.05
Alp,2017-10-05 00:00,4.68,-10.62,25.88,-5.43,50.641666667,11.2
Alp,2017-10-06 00:00,9.56,-10.08,6.07,-3.56,91.35625,2.84
Alp,2017-10-07 00:00,4.04,-10.08,1.82,-2.41,73.545833333,5.55
Alp,2017-10-08 00:00,3.15,-10.52,4.25,-2.34,92.976388889,6.09
Alp,2017-10-09 00:00,2.42,-10.6,0.25,-2.64692307692308,90.025694444,6.1
Alp,2017-10-10 00:00,1.81,-10.75,0,-2.95384615384615,81.315277778,7.22
Alp,2017-10-11 00:00,1.5,-10.86,0,-3.26076923076923,66.943055556,10.2
Alp,2017-10-12 00:00,1.31,-10.91,0,-3.56769230769231,76.565277778,9.69
Alp,2017-10-13 00:00,1.19,-10.89,0,-3.87461538461538,74.352777778,11.1
Alp,2017-10-14 00:00,1.09,-10.96,0,-4.18153846153846,70.457638889,12.1
Alp,2017-10-15 00:00,1.01,-11.06,0,-4.48846153846154,52.714583333,13.5
Alp,2017-10-16 00:00,0.95,-11.01,0,-4.79538461538462,44.627777778,13.3
Alp,2017-10-17 00:00,0.9,-10.98,0,-5.10230769230769,48.728472222,12.1
Alp,2017-10-18 00:00,0.86,-11.03,0,-5.40923076923077,54.468055556,10
Alp,2017-10-19 00:00,0.81,-11.08,0,-5.71615384615385,50.252083333,11.7
Alp,2017-10-20 00:00,0.77,-11.05,0,-6.02307692307692,61.168055556,11.4
Alp,2017-10-21 00:00,1.92,-11.01,19.32,-6.33,84.293055556,9.48
Alp,2017-10-22 00:00,4.17,-9.9,17.14,-5.34,88.143055556,2.4
Alp,2017-10-23 00:00,7.53,-9.71,11.68,-5.67,95.161111111,2.27
Alp,2017-10-24 00:00,4.29,-9.98,0,-6.085,86.8125,6.68
Alp,2017-10-25 00:00,2.38,-10.37,0,-6.5,66.090277778,11.2
Alp,2017-10-26 00:00,1.66,-10.66,0,-6.915,48.682638889,13
Alp,2017-10-27 00:00,2.18,-10.68,7.51,-7.33,90.681944444,5.45
Alp,2017-10-28 00:00,1.59,-10.49,0.53,-5.72,73.376388889,4.06
Alp,2017-10-29 00:00,9.78,-10.45,25.17,-4.11,93.63125,4.35
Alp,2017-10-30 00:00,4.95,-9.72,0,-6.08,96.185416667,-0.4
Alp,2017-10-31 00:00,2.35,-10.15,0,-8.05,85.29375,1.37
Alp,2017-11-01 00:00,1.76,-10.42,0,-10.02,60.035416667,6.72
Alp,2017-11-02 00:00,1.38,-10.47,0,-11.99,69.975,7.07
Alp,2017-11-03 00:00,1.16,-10.69,0,-13.96,71.165972222,6.67
Alp,2017-11-04 00:00,1.06,-10.77,0,-15.93,60.930555556,8.73
Alp,2017-11-05 00:00,6.75,-12.45,41.52,-17.9,96.01875,1.34
Alp,2017-11-06 00:00,4.96,-11.72,5.8,-12.14,97.802083333,-0.9
Alp,2017-11-07 00:00,4.94,-11.15,4.76,-13.5,97.929861111,-0.2
Alp,2017-11-08 00:00,4.81,-11.15,1.81,-12.77,98.397916667,-0.2
Alp,2017-11-09 00:00,3.25,-11.12,0.35,-11.06,98.20625,-0.1
Alp,2017-11-10 00:00,4.5,-10.92,8.83,-9.35,90.218055556,1.44
Alp,2017-11-11 00:00,19.98,-11.22,43.13,-11.95,89.111805556,3.62
Alp,2017-11-12 00:00,16.93,-11.92,37.04,-13.91,88.71875,1.66
Alp,2017-11-13 00:00,7.47,-11.46,7.25,-12.54,97.499305556,-3.2
Alp,2017-11-14 00:00,4.88,-11.25,0,-12.796,91.631944444,-4.9
Alp,2017-11-15 00:00,3.29,-11.11,0,-13.052,94.403472222,-4.9
Alp,2017-11-16 00:00,2.65,-11.07,0,-13.308,94.976388889,-1.5
Alp,2017-11-17 00:00,2.52,-11.2,0,-13.564,93.049305556,-1.3
Alp,2017-11-18 00:00,2.46,-11.12,5.05,-13.82,95.366666667,-3
Alp,2017-11-19 00:00,2.75,-11.14,11.13,-10.27,91.88125,-1.4
Alp,2017-11-20 00:00,2.47,-11.23,0,-10.8583333333333,82.2875,0
Alp,2017-11-21 00:00,3.26,-11.25,0.01,-11.4466666666667,61.18125,4.78
Alp,2017-11-22 00:00,3.57,-11.76,0,-12.035,44.463888889,4.99
Alp,2017-11-23 00:00,3.1,-11.5,0,-12.6233333333333,52.202777778,5.38
Alp,2017-11-24 00:00,3.96,-11.16,0,-13.2116666666667,62.236805556,5.79
Alp,2017-11-25 00:00,8.23,-11.73,27.61,-13.8,87.833333333,0.02
Alp,2017-11-26 00:00,4.35,-11.78,2.66,-16.92,84.46875,-4.4
Alp,2017-11-27 00:00,2.83,-12.42,0.08,-13.385,79.595138889,-2.4
Alp,2017-11-28 00:00,2.58,-11.87,2.42,-9.85,86.7625,-1.6
Alp,2017-11-29 00:00,2.42,-12.04,10.21,-15.09,96.417361111,-3.7
Alp,2017-11-30 00:00,2.1,-11.78,3.09,-16.2,86.475694444,-5.5
Alp,2017-12-01 00:00,1.92,-11.96,0.42,-15.22,93.052777778,-6.3
Alp,2017-12-02 00:00,1.72,-11.69,0,-14.24,90.802083333,-7.5
Alp,2017-12-03 00:00,1.56,-11.8,0.95,-13.26,87.325694444,-6.7
Alp,2017-12-04 00:00,1.58,-11.73,5.04,-9.05,94.419444444,-1.5
Alp,2017-12-05 00:00,1.57,-11.61,0,-12.8,94.940972222,-2.9
Alp,2017-12-06 00:00,1.46,-11.53,0,-16.55,90.884722222,-1.1
Alp,2017-12-07 00:00,1.45,-11.56,4.31,-20.3,66.829166667,0.58
Alp,2017-12-08 00:00,2.31,-11.89,26.94,-15.15,89.602083333,-3
Alp,2017-12-09 00:00,1.92,-12.1,1,-11.24,84.383333333,-8.3
Alp,2017-12-10 00:00,5.84,-12.56,20.62,-18.05,96.127083333,-1.9
Alp,2017-12-11 00:00,11.74,-14,9.96,-19.02,73.981944444,3.75
Alp,2017-12-12 00:00,6.02,-13.2,3.86,-21.27,90.15625,-3.7
Alp,2017-12-13 00:00,3.22,-12.22,0.66,-16.665,73.721518987,-1.3
Alp,2017-12-14 00:00,4.39,-12.36,56.39,-12.06,91.55,-0.1
Alp,2017-12-15 00:00,4.43,-12.61,4.35,-12.03,87.133333333,-3.2
Alp,2017-12-16 00:00,2.79,-12.26,16.88,-12.06,91.765277778,-3.5
Alp,2017-12-17 00:00,2.49,-12.06,1.01,-12.17,86.491666667,-6.1
Alp,2017-12-18 00:00,2.27,-11.98,3.61,-12.28,94.921527778,-3.7
Alp,2017-12-19 00:00,2.08,-12.05,0.51,-12.39,93.844444444,-3.3
Alp,2017-12-20 00:00,1.96,-12.02,0.01,-12.465,94.722916667,-3.2
Alp,2017-12-21 00:00,2.55,-12.05,6.76,-12.54,95.557638889,0.27
Alp,2017-12-22 00:00,6.02,-12.38,5.39,-12.31,98.325,1.39
Alp,2017-12-23 00:00,5.02,-12.53,0.02,-12.276,88.538888889,-0.1
Alp,2017-12-24 00:00,3.05,-12.3,0,-12.242,50.566666667,2.58
Alp,2017-12-25 00:00,2.71,-12.13,0,-12.208,49.506944444,2.52
Alp,2017-12-26 00:00,2.52,-11.99,0.36,-12.174,72.826388889,0.27
Alp,2017-12-27 00:00,2.33,-12.17,11.35,-12.14,76.636111111,-0.4
Alp,2017-12-28 00:00,1.99,-12.44,10.5,-12.0966666666667,82.697222222,-5.9
Alp,2017-12-29 00:00,1.86,-12.3,7.46,-12.0533333333333,74.720138889,-3.4
Alp,2017-12-30 00:00,11.01,-12.55,17.22,-12.01,86.144444444,4.59
Alp,2017-12-31 00:00,10.7,-13.35,5.19,-12.19,73.079166667,3.37
Alp,2018-01-01 00:00,6.67,-12.83,6.28,-12.45,76.48125,0.85
Alp,2018-01-02 00:00,4.66,-12.6,5.38,-12.31,73.944055944,0.78
Alp,2018-01-03 00:00,12.76,-12.72,13.7,-8,71.354761905,3.42
Alp,2018-01-04 00:00,37.06,-12.88,38.63,-7.66,83.349305556,6.03
Alp,2018-01-05 00:00,16.36,,0.46,-7.174,89.238888889,3.65
Alp,2018-01-06 00:00,8.38,-12.68,0,-6.688,69.920833333,3.96
Alp,2018-01-07 00:00,6.88,-12.58,0,-6.202,40.588194444,8.3
Alp,2018-01-08 00:00,7.56,-12.65,2.86,-5.716,44.051388889,7.81
Alp,2018-01-09 00:00,7.7,-12.81,0.82,-5.23,74.876388889,2.34
Alp,2018-01-10 00:00,5.03,-12.74,0.18,-5.37333333333333,75.322222222,0.75
Alp,2018-01-11 00:00,3.79,-12.57,0.76,-5.51666666666667,86.570833333,0.14
Alp,2018-01-12 00:00,2.8,-12.51,0.07,-5.66,99.374125874,-1.8
Alp,2018-01-13 00:00,2.33,-12.13,0,-5.80333333333333,89.976388889,-2.9
Alp,2018-01-14 00:00,2.05,-12.37,0,-5.94666666666667,67.75,-2.4
Alp,2018-01-15 00:00,1.93,-12.21,2.65,-6.09,58.334027778,1.11
Alp,2018-01-16 00:00,3.89,-12.2,16.17,-5.8,74.820138889,2.65
Alp,2018-01-17 00:00,3.21,-12.38,5.54,-5.88,75.3125,-2.8
Alp,2018-01-18 00:00,4.66,-12.08,10.05,-7.01,73.966666667,3.11
Alp,2018-01-19 00:00,5.41,-11.85,19.75,-8.51,87.505555556,-1.6
Alp,2018-01-20 00:00,8.52,-11.88,23.84,-14.96,85.563194444,0.17
Alp,2018-01-21 00:00,11.93,-13.03,36.9,-12.95,94.078472222,-0.4
Alp,2018-01-22 00:00,49.45,-13.12,62.82,-9.97,92.009722222,3.35
Alp,2018-01-23 00:00,17.18,-13.3,6.59,-6.03,93.753472222,0.81
Alp,2018-01-24 00:00,7.47,-12.89,0,-7.55777777777778,61.546527778,4.09
Alp,2018-01-25 00:00,4.67,-12.27,0,-9.08555555555555,60.853472222,3.09
Alp,2018-01-26 00:00,4.22,-12.17,0.06,-10.6133333333333,85.06875,1.76
Alp,2018-01-27 00:00,3.84,-12.1,0,-12.1411111111111,92.130555556,0.47
Alp,2018-01-28 00:00,3.49,-12.11,0,-13.6688888888889,63.843055556,3.37
Alp,2018-01-29 00:00,3.36,-12.1,0,-15.1966666666667,76.480555556,3.3
Alp,2018-01-30 00:00,3.26,-12.25,0,-16.7244444444444,88.159027778,1.58
Alp,2018-01-31 00:00,3.08,-12.09,2.61,-18.2522222222222,69.597222222,2.39
Alp,2018-02-01 00:00,3.46,-12.37,12.27,-19.78,90.53125,-3.4
Alp,2018-02-02 00:00,2.59,-12.4,0.14,-16.77,86.438888889,-5
Alp,2018-02-03 00:00,2.21,-12.23,1.32,-13.76,90.786805556,-5.5
Alp,2018-02-04 00:00,1.96,-12.17,0.12,-11.93,89.988194444,-5.9
Alp,2018-02-05 00:00,1.74,-11.96,0,-10.1,85.804166667,-4.2
Alp,2018-02-06 00:00,1.73,-11.94,0,-8.27,75.954166667,-2.1
Alp,2018-02-07 00:00,1.59,-11.95,0.97,-6.44,97.947222222,-4.8
Alp,2018-02-08 00:00,1.52,-11.84,0.07,-7.2925,98.206944444,-5.3
Alp,2018-02-09 00:00,1.46,-11.85,0.03,-8.145,92.745138889,-5.2
Alp,2018-02-10 00:00,1.39,-11.94,0.34,-8.9975,96.094444444,-5.4
Alp,2018-02-11 00:00,1.57,-11.93,19.95,-9.85,90.623611111,-1.6
Alp,2018-02-12 00:00,1.59,-11.92,9.48,-10.13,87.959722222,-7.1
Alp,2018-02-13 00:00,1.39,-11.67,0,-8.8,83.006944444,-9.1
Alp,2018-02-14 00:00,1.48,-11.92,0,-7.99,83.722222222,-6
Alp,2018-02-15 00:00,6.49,-11.96,32.04,-7.18,92.370833333,2.93
Alp,2018-02-16 00:00,19.6,-12.12,12.36,-7.22,98.620833333,1.73
Alp,2018-02-17 00:00,13.47,-12.25,23.35,-15.1,97.011111111,0.4
Alp,2018-02-18 00:00,7.24,-12.48,0.9,-13.49,98.98125,-4.7
Alp,2018-02-19 00:00,4.22,-12.23,0.14,-11.085,94.783333333,-5
Alp,2018-02-20 00:00,3.33,-12.1,0.76,-8.68,96.996527778,-6.6
Alp,2018-02-21 00:00,2.67,-12.16,0.28,-10.3875,96.296527778,-7.5
Alp,2018-02-22 00:00,2.22,-11.76,0.16,-12.095,98.944444444,-8.7
Alp,2018-02-23 00:00,1.95,-11.96,0,-13.8025,98.206944444,-8.7
Alp,2018-02-24 00:00,1.75,-11.89,0,-15.51,98.24375,-8.2
Alp,2018-02-25 00:00,1.5,-11.88,0.05,-17.2175,94.340972222,-13
Alp,2018-02-26 00:00,1.31,-11.96,0.02,-18.925,92.611111111,-18
Alp,2018-02-27 00:00,1.39,-11.96,0.12,-20.6325,96.451388889,-18
Alp,2018-02-28 00:00,1.34,-12.03,1.14,-22.34,90.525,-10
Alp,2018-03-01 00:00,1.33,,2.09,-20,96.633333333,-0.8
Alp,2018-03-02 00:00,1.38,,3.12,-14.25,91.716666667,-1.5
Alp,2018-03-03 00:00,1.34,,1.94,-12.57,81.988888889,0.35
Alp,2018-03-04 00:00,1.5,,0,-13.0575,62.384027778,2.81
Alp,2018-03-05 00:00,1.79,,0,-13.545,71.719444444,1.85
Alp,2018-03-06 00:00,2,,2.57,-14.0325,87.080555556,1.16
Alp,2018-03-07 00:00,2.19,-12.17,7.8,-14.52,84.086805556,-0.3
Alp,2018-03-08 00:00,2.1,-12.13,0,-13.456,73.365277778,-0.4
Alp,2018-03-09 00:00,2.21,-12.18,0,-12.392,54.923611111,4.06
Alp,2018-03-10 00:00,3.26,-12.28,0.22,-11.328,59.695833333,5.94
Alp,2018-03-11 00:00,5.71,-12.36,0.76,-10.264,63.955555556,6.5
Alp,2018-03-12 00:00,7.65,-12.52,9.9,-9.2,89.292361111,2.49
Alp,2018-03-13 00:00,6.93,-12.69,10.35,-8.13,88.043055556,0.76
Alp,2018-03-14 00:00,5.27,-12.44,0.08,-10.6925,78.988888889,1.55
Alp,2018-03-15 00:00,3.99,-12.35,0.01,-13.255,58.247916667,4.83
Alp,2018-03-16 00:00,3.73,-12.35,0.01,-15.8175,78.477777778,2.25
Alp,2018-03-17 00:00,3.49,-12.44,6.46,-18.38,94.391666667,-0.6
Alp,2018-03-18 00:00,3.06,-12.58,2.2,-17.16,99.186111111,-3.8
Alp,2018-03-19 00:00,2.68,-12.41,2.02,-10.71,98.254861111,-5.6
Alp,2018-03-20 00:00,2.33,-12.44,2.01,-10.76,98.249305556,-8.2
Alp,2018-03-21 00:00,2.02,-12.27,0.95,-10.81,91.379861111,-8.4
Alp,2018-03-22 00:00,2.07,-12.17,2.08,-7.46,80.629166667,-4.5
Alp,2018-03-23 00:00,2.26,,0,-8.5275,83.59375,-2.2
Alp,2018-03-24 00:00,2.17,,0,-9.595,64.221527778,0.42
Alp,2018-03-25 00:00,2.26,,0,-10.6625,65.693055556,2.89
Alp,2018-03-26 00:00,2.67,,9.05,-11.73,92.884027778,-0.1
Alp,2018-03-27 00:00,4.28,,14.05,-10.43,86.688194444,1.21
Alp,2018-03-28 00:00,14.03,-12.39,26.71,-11.205,87.000694444,4.04
